Sub_ID,Act,timestamp,X,Y,Z
1609,A,41830938929827,-1.7496948,-8.977325,1.2627869
1609,A,41830955714495,-2.1716309,-4.429779,1.9349976
1609,A,41830989283831,-2.909027,-6.060379,0.68359375
1609,A,41831039637835,1.8274994,-8.684891,1.0569
1609,A,41831089991839,2.769287,-13.107773,-2.245407
1609,A,41831140345843,3.1645203,-6.773163,-3.3375702
1609,A,41831190699847,2.48172,-8.376312,0.9004822
1609,A,41831241053851,2.525116,-11.717773,-1.0028839
1609,A,41831291407855,4.973236,-10.12294,0.8726959
1609,A,41831341761858,5.4696045,-9.2269745,0.8902893
1609,A,41831392115862,8.332703,-9.220947,-1.4022675
1609,A,41831442469866,6.2602234,-8.818192,1.8667603
1609,A,41831492823870,4.62677,-11.398056,2.2357788
1609,A,41831543177874,2.120575,-17.86943,-2.6814575
1609,A,41831593531878,-0.56585693,-12.804733,-0.47335815
1609,A,41831643885882,0.5177002,-5.6412506,2.157669
1609,A,41831694239886,0.7099304,-5.2375336,3.0378723
1609,A,41831744593890,-0.9120941,-6.1731415,2.166687
1609,A,41831794947894,-2.1042023,-5.7892,0.25048828
1609,A,41831845301898,5.766037,-11.258453,-11.726822
1609,A,41831895655901,8.5360565,-15.173309,-1.006897
1609,A,41831946009905,2.9413605,-7.171036,-1.6255798
1609,A,41831996363909,4.9977875,-17.026428,1.8094177
1609,A,41832046717913,-0.058273315,-6.2702484,-0.17877197
1609,A,41832097071917,-0.44526672,-4.601822,-0.66596985
1609,A,41832147425921,1.927887,-10.478134,0.9246979
1609,A,41832197781750,1.2470093,-9.799149,2.4825592
1609,A,41832248135754,2.0201569,-7.3187103,1.3180237
1609,A,41832298489758,3.1028748,-8.948196,0.09928894
1609,A,41832348843762,3.6526794,-9.037689,-2.8010712
1609,A,41832399197766,4.961746,-9.533096,-0.8053894
1609,A,41832449551769,5.8329163,-9.443375,1.3084717
1609,A,41832499905773,6.967148,-8.729721,-0.7792511
1609,A,41832550259777,7.8664856,-8.317505,-0.26498413
1609,A,41832600613781,6.2323303,-8.37616,1.101944
1609,A,41832650967785,5.071533,-16.801605,0.5614166
1609,A,41832701321789,1.7099304,-16.571732,-1.8916779
1609,A,41832751675793,-0.6258545,-6.7599945,1.2822876
1609,A,41832802029797,-0.042266846,-3.9200897,1.081665
1609,A,41832852383801,-0.19953918,-6.174942,2.16922
1609,A,41832902737805,-0.5345917,-6.238022,1.489212
1609,A,41832953091808,0.7732544,-7.51709,-0.0070343018
1609,A,41833003445812,11.436325,-15.028488,-14.817551
1609,A,41833053799816,4.7527313,-10.838562,-2.8613281
1609,A,41833104153820,2.2516327,-14.977524,0.23672485
1609,A,41833154507824,0.6223602,-9.298401,0.84324646
1609,A,41833204861828,-0.24765015,-5.8870544,0.75971985
1609,A,41833255215832,1.2383728,-8.829575,0.58547974
1609,A,41833305569836,2.138092,-9.069382,1.819397
1609,A,41833355923840,2.2420807,-8.166077,1.6450958
1609,A,41833406277844,2.8759613,-8.579773,1.0545197
1609,A,41833456631848,4.2280426,-8.967819,0.20170593
1609,A,41833506985851,5.575485,-9.228577,-5.046112
1609,A,41833557339855,5.7636414,-9.518631,1.1111603
1609,A,41833607693859,6.063339,-8.940094,0.04534912
1609,A,41833658047863,8.359039,-8.821945,-0.25480652
1609,A,41833708401867,7.2364197,-8.927628,1.3570862
1609,A,41833758755871,5.6398773,-14.496155,0.80566406
1609,A,41833809109875,0.9568634,-18.673706,-4.4942627
1609,A,41833859463879,-0.48207092,-9.850525,1.6221161
1609,A,41833909817883,-0.6963196,-4.2280273,0.9403839
1609,A,41833960171887,0.18414307,-4.180969,2.010147
1609,A,41834010525891,-0.5937958,-5.457123,3.1079254
1609,A,41834060879894,-0.53964233,-6.5784454,1.6884918
1609,A,41834111233898,9.179321,-14.59462,-14.675339
1609,A,41834161587902,4.892685,-10.97673,-1.5754395
1609,A,41834211941906,2.247818,-12.515701,-2.247696
1609,A,41834262295910,1.1855011,-12.197479,0.4710083
1609,A,41834312649914,-0.54600525,-3.6707,-0.002670288
1609,A,41834363003918,1.1163635,-7.981613,0.9951935
1609,A,41834413357922,3.4320374,-11.268387,3.092743
1609,A,41834463711926,2.5427399,-7.492752,1.6248169
1609,A,41834514065930,3.3176727,-8.142746,1.514679
1609,A,41834564419933,4.63591,-9.289047,-1.0939026
1609,A,41834614773937,5.2080383,-8.932129,-4.657135
1609,A,41834665127941,6.0857697,-8.797989,0.4093933
1609,A,41834715481945,6.072647,-9.192886,0.33003235
1609,A,41834765835949,6.5508423,-9.215134,-2.8947906
1609,A,41834816189953,6.5367126,-7.534973,0.7567749
1609,A,41834866543957,6.3297577,-10.72998,0.6291199
1609,A,41834916897961,4.918396,-18.48352,0.43182373
1609,A,41834967251965,-0.11820984,-14.231003,-2.1199493
1609,A,41835017605969,-0.13497925,-5.561966,1.7089996
1609,A,41835067959973,-0.35305786,-5.4910126,1.2872772
1609,A,41835118313976,-0.21139526,-6.3164825,1.1126862
1609,A,41835168667980,-1.068985,-4.6775208,1.2089081
1609,A,41835219021984,2.631256,-9.666748,-1.829834
1609,A,41835269375988,10.938004,-15.406677,-0.054534912
1609,A,41835319729992,6.3742676,-10.312546,-3.4139252
1609,A,41835370083996,3.291336,-15.470047,0.5829468
1609,A,41835420438000,-0.12011719,-5.9055786,0.944046
1609,A,41835470792004,-0.6014557,-4.98555,0.4499817
1609,A,41835521146008,2.0305176,-13.157761,1.3248291
1609,A,41835571500012,0.9362335,-8.534714,1.406601
1609,A,41835621854016,1.5699005,-5.0543823,0.5686798
1609,A,41835672208019,3.1621704,-9.54454,2.0378113
1609,A,41835722562023,5.1510773,-9.691467,-5.832535
1609,A,41835772916027,5.4944763,-10.088501,-2.3713226
1609,A,41835823270031,6.049118,-10.387299,1.8214264
1609,A,41835873624035,9.6107025,-8.5664215,0.2353363
1609,A,41835923978039,10.445374,-6.467087,-0.86808777
1609,A,41835974332043,6.5614777,-14.726715,-0.6057129
1609,A,41836024686047,0.96803284,-19.386353,-3.3280945
1609,A,41836075040051,-0.9625702,-10.741669,1.5924072
1609,A,41836125394055,-0.9928436,-4.1008606,1.3515472
1609,A,41836175748058,-1.7527466,-4.2388763,1.9545441
1609,A,41836226102062,-2.38089,-4.174713,2.0203094
1609,A,41836276456066,-1.74617,-5.060196,1.0844116
1609,A,41836326810070,11.175278,-15.623947,-8.173233
1609,A,41836377164074,4.335037,-10.29274,0.1799469
1609,A,41836427518078,3.0570679,-9.432648,-1.4840698
1609,A,41836477872082,3.062027,-16.73262,-4.282242
1609,A,41836528226086,-0.18899536,-3.3789215,-0.35447693
1609,A,41836578580090,0.3045807,-3.284729,-0.1633606
1609,A,41836628934094,3.912262,-11.761169,2.1590729
1609,A,41836679288098,2.474823,-9.004654,1.9457245
1609,A,41836729642101,1.9328766,-6.236725,2.357788
1609,A,41836779996105,3.4165344,-9.75238,-0.107421875
1609,A,41836830350109,3.4378815,-10.516617,-8.382584
1609,A,41836880704113,4.865906,-9.863205,1.6126709
1609,A,41836931058117,5.658539,-8.79187,0.480896
1609,A,41836981412121,11.6766205,-8.585754,-3.6591644
1609,A,41837031766125,8.684418,-10.315338,1.0622406
1609,A,41837082120129,4.058319,-17.003418,-2.5411072
1609,A,41837132474133,-0.71336365,-17.035416,-3.1054688
1609,A,41837182828137,0.11343384,-8.911835,1.2179565
1609,A,41837233182141,-0.138031,-5.1563416,1.8465881
1609,A,41837283536144,-0.61206055,-4.2157135,2.4748993
1609,A,41837333890148,-0.7518463,-4.4009857,2.519226
1609,A,41837384244152,0.012069702,-7.7639008,1.5062714
1609,A,41837434598156,8.573151,-15.342621,-5.6641693
1609,A,41837484952160,2.5795135,-8.506485,-0.18252563
1609,A,41837535306164,3.2600555,-14.40477,0.53567505
1609,A,41837585660168,2.0819855,-13.359573,1.6779785
1609,A,41837636014172,-1.071579,-3.103241,0.6240082
1609,A,41837686368176,0.45126343,-7.8743896,0.55192566
1609,A,41837736722180,1.5427704,-11.708496,1.6933289
1609,A,41837787076183,1.0439911,-6.4927673,1.1438599
1609,A,41837837430187,2.7118835,-7.8103027,1.2073975
1609,A,41837887784191,4.3917847,-10.202881,1.6997986
1609,A,41837938138195,7.8501434,-9.497543,-2.9546967
1609,A,41837988492199,4.833725,-10.048813,1.077301
1609,A,41838038846203,8.248444,-8.47757,2.6130219
1609,A,41838089200207,9.390045,-8.132263,-6.632019
1609,A,41838139554211,7.4674377,-10.132782,0.7076721
1609,A,41838189908215,5.671402,-17.280243,1.1574707
1609,A,41838240262219,-1.0977478,-17.839096,-2.464157
1609,A,41838290616223,-1.2048035,-7.495041,1.2950287
1609,A,41838340970226,-0.37034607,-3.03862,0.985672
1609,A,41838391324230,-0.48869324,-4.2853394,3.2068634
1609,A,41838441678234,-0.9049835,-4.9622955,2.916565
1609,A,41838492032238,1.0829773,-7.962906,1.1171722
1609,A,41838542386242,10.387085,-16.291443,-8.067017
