Sub_ID,Act,timestamp,X,Y,Z
1650,A,359606635054000,1.2957057,1.223855,13.048067
1650,A,359606655283000,0.87178713,1.5495777,11.120076
1650,A,359606675347000,0.44786867,2.2345533,9.539363
1650,A,359606695443000,0.21315674,2.8572583,7.5131764
1650,A,359606716369000,0.31135255,3.0225148,5.9564137
1650,A,359606736529000,0.26345217,2.9841945,5.5444703
1650,A,359606756768000,-0.23710695,3.0344899,5.7839723
1650,A,359606776928000,-0.8646021,3.0823903,6.0378447
1650,A,359606796431000,-1.5926881,3.297942,6.224656
1650,A,359606816431000,-2.454895,3.8224514,6.1719656
1650,A,359606836542000,-3.06323,4.5553274,5.836663
1650,A,359606856542000,-2.9219239,5.367239,5.630691
1650,A,359606876626000,-2.2872438,6.224656,5.7001467
1650,A,359606896626000,-1.5352076,6.9240017,6.0330544
1650,A,359606917168000,-0.49337405,7.0078273,7.151529
1650,A,359606937200000,0.32572266,6.6988697,9.335787
1650,A,359606957332000,0.728086,6.353987,10.7871685
1650,A,359606977364000,1.0825489,6.0114994,11.349998
1650,A,359606997872000,1.6118482,6.1073003,12.729529
1650,A,359607017936000,1.3004956,6.5000834,13.139078
1650,A,359607038077000,0.64186525,6.248606,12.329561
1650,A,359607058141000,0.33769777,5.206773,12.935501
1650,A,359607078274000,0.52690434,3.4440382,15.553258
1650,A,359607098338000,0.25866213,2.7063723,17.021404
1650,A,359607118668000,-0.45026368,3.2213013,13.45522
1650,A,359607138764000,-0.71371585,4.0571632,8.933423
1650,A,359607158815000,-0.7807764,4.608018,6.303692
1650,A,359607178911000,-0.5556446,4.4523416,5.415139
1650,A,359607199188000,-0.14370118,3.8392165,5.872588
1650,A,359607219284000,0.45984375,3.0776002,6.08814
1650,A,359607239496000,1.2573853,2.4908204,6.09772
1650,A,359607259592000,2.203418,2.1555176,6.0019193
1650,A,359607279771000,3.03928,2.193838,5.6833816
1650,A,359607299867000,3.4679885,2.7063723,4.878655
1650,A,359607320142000,3.4368532,3.4560134,3.9924977
1650,A,359607340238000,3.175796,4.414021,3.6021094
1650,A,359607360420000,2.7015822,5.752837,3.8176613
1650,A,359607380516000,2.4213648,7.1611085,4.737349
1650,A,359607400767000,3.5063088,7.704778,5.721702
1650,A,359607420863000,5.9133034,7.165899,7.673643
1650,A,359607441050000,7.094048,6.212681,10.154883
1650,A,359607461146000,7.213799,5.3408937,11.977493
1650,A,359607481308000,7.453301,4.5529323,13.134288
1650,A,359607501404000,7.079678,4.5840673,13.179793
1650,A,359607521623000,4.7157936,5.695357,12.0110235
1650,A,359607541719000,2.1148024,6.3707523,10.492581
1650,A,359607561912000,1.1328443,5.47741,10.406361
1650,A,359607582008000,1.223855,3.4751735,13.028907
1650,A,359607602283000,1.3675562,2.0357666,15.481407
1650,A,359607622379000,1.0514137,1.9854712,13.445641
1650,A,359607642572000,0.6227051,2.6896071,9.953702
1650,A,359607662668000,0.91729254,3.2260914,8.270002
1650,A,359607682991000,1.3867164,3.4368532,7.582632
1650,A,359607703087000,1.219065,3.4440382,7.2329593
1650,A,359607723247000,1.0202783,3.168611,7.3838453
1650,A,359607743375000,1.0729688,2.680027,7.9921803
1650,A,359607763535000,0.9268726,2.3974147,8.765772
1650,A,359607784240000,0.7831714,2.4069948,8.753797
1650,A,359607804368000,0.60594,2.6417067,7.8868
1650,A,359607824557000,0.12933107,3.2452517,6.6509695
1650,A,359607844653000,-0.9580079,4.2080493,5.7767873
1650,A,359607864858000,-1.9950514,5.4055595,5.5540504
1650,A,359607884986000,-2.1291726,6.5791187,5.886958
1650,A,359607905276000,-2.066902,7.94907,6.143225
1650,A,359607925404000,-3.420088,9.764495,5.621111
1650,A,359607945548000,-3.923042,10.547667,5.3001785
1650,A,359607965676000,-3.2524366,10.008787,5.611531
1650,A,359607985653000,-2.6057813,8.576566,6.943162
1650,A,359608005749000,-1.346001,6.2270513,9.848321
1650,A,359608025969000,0.2562671,4.9409256,13.608501
1650,A,359608046065000,1.0849439,4.524192,14.111456
1650,A,359608066337000,1.4058765,4.358936,11.400293
1650,A,359608086433000,1.3795313,3.67875,9.79563
1650,A,359608106538000,0.69216067,2.9506643,11.225457
1650,A,359608126634000,0.7951465,2.44771,13.208533
1650,A,359608146882000,1.5208374,2.43813,13.1438675
1650,A,359608166978000,2.088457,2.3974147,10.957214
1650,A,359608187110000,2.44292,2.299219,9.295072
1650,A,359608207206000,1.8058448,2.4501052,8.897498
1650,A,359608227424000,0.80712163,2.682422,9.144185
1650,A,359608247520000,0.72569096,2.8476784,9.21364
1650,A,359608267734000,1.2957057,3.1255007,8.586145
1650,A,359608287830000,1.9734962,3.432063,7.678433
1650,A,359608307980000,2.4453151,3.7458107,6.9048414
1650,A,359608328076000,2.687212,4.1050634,6.3084817
1650,A,359608348280000,2.7758276,4.402046,5.8055277
1650,A,359608368376000,2.5770411,4.6846585,5.271438
1650,A,359608388583000,2.0046315,4.981641,5.1660576
1650,A,359608408679000,1.3579761,5.407954,5.733677
1650,A,359608428905000,1.1951149,5.736072,6.5120583
1650,A,359608449001000,0.8430469,6.183941,7.1395535
1650,A,359608469212000,0.49576905,6.864126,7.8197393
1650,A,359608489308000,0.26345217,7.5467067,7.5251517
1650,A,359608509488000,-0.2562671,8.231683,6.5264287
1650,A,359608529584000,-1.0011182,8.875943,5.5372853
1650,A,359608549823000,-1.4058765,9.3453665,6.1599903
1650,A,359608569919000,-1.22625,9.589659,7.776629
1650,A,359608590077000,-1.0657837,9.527389,8.358619
1650,A,359608610173000,-0.8262818,9.067544,8.911868
1650,A,359608630382000,-0.13651612,7.8604546,10.593172
1650,A,359608650478000,1.0466236,5.8989334,12.291241
1650,A,359608670688000,2.191443,4.267925,13.287569
1650,A,359608690784000,2.5267458,3.6236646,12.89239
1650,A,359608710914000,1.9303858,3.8176613,10.777588
1650,A,359608731010000,1.5687379,4.1146436,8.660391
1650,A,359608751218000,1.2909156,4.4571314,7.335945
1650,A,359608771314000,0.9651929,4.744534,7.204219
1650,A,359608791479000,0.68737066,4.7301636,7.441326
1650,A,359608811575000,0.366438,4.526587,7.8484793
1650,A,359608831770000,0.20118165,4.160149,8.466394
1650,A,359608851866000,0.17483643,3.9829175,8.447234
1650,A,359608872069000,-0.34727785,4.4188113,7.3742657
1650,A,359608892165000,-1.1615845,5.108577,6.2677665
1650,A,359608912336000,-1.6501685,5.726492,5.7624173
1650,A,359608932432000,-1.6525636,6.104905,5.7911572
1650,A,359608952631000,-1.2717555,6.239026,6.212681
1650,A,359608972727000,-0.7951465,6.430628,6.5455885
1650,A,359608992882000,-0.33769777,6.6749196,6.71324
1650,A,359609012978000,0.18920656,6.835386,6.8665214
1650,A,359609033240000,0.3161426,6.952742,7.1323686
1650,A,359609053336000,0.21076173,6.943162,7.7215433
1650,A,359609073535000,0.1460962,6.6988697,8.411309
1650,A,359609093631000,-0.043110352,6.5072684,9.489068
1650,A,359609113800000,-0.20118165,6.864126,10.904525
1650,A,359609133896000,-0.67539555,7.436536,10.459051
1650,A,359609154091000,-0.98435307,7.391031,9.980047
1650,A,359609174187000,-1.7459693,6.7300053,9.697434
1650,A,359609194360000,-2.6560767,5.736072,10.447076
1650,A,359609214456000,-3.417693,4.976851,11.864927
1650,A,359609234648000,-3.3745828,4.643943,11.105706
1650,A,359609254744000,-2.692002,4.404441,8.775352
1650,A,359609274931000,-2.2058132,4.3278003,7.4964113
1650,A,359609295027000,-2.3519094,4.4212065,6.8497562
1650,A,359609315134000,-2.811753,4.533772,6.9144216
1650,A,359609335230000,-3.1614258,4.4643164,7.5467067
1650,A,359609355391000,-2.7806177,4.1864944,7.9849954
1650,A,359609375487000,-1.9208057,3.786526,8.042476
1650,A,359609395842000,-1.2310401,3.3817677,8.686736
1650,A,359609415938000,-1.101709,3.2476466,9.328602
1650,A,359609436135000,-1.7028589,3.9757326,6.854546
1650,A,359609456231000,-2.799778,5.5612354,3.1183155
1650,A,359609476414000,-1.5040723,6.725215,2.7901978
1650,A,359609496510000,0.7113208,6.4354177,3.9613624
1650,A,359609516817000,1.6908839,6.2821364,4.905
1650,A,359609536913000,4.26553,6.825806,4.6511283
1650,A,359609557119000,5.695357,6.3132715,5.130132
1650,A,359609577215000,6.4593678,5.7719975,4.378096
1650,A,359609597425000,7.695198,4.4379716,3.7314405
1650,A,359609617521000,7.5179667,6.109695,6.67013
1650,A,359609637728000,5.855823,8.878338,10.281819
1650,A,359609657824000,5.122947,8.880733,12.624148
1650,A,359609678034000,5.6570363,6.109695,12.554693
1650,A,359609698130000,6.950347,5.245093,14.942528
1650,A,359609718336000,3.178191,6.0665846,14.822777
1650,A,359609738432000,0.17962648,5.295388,13.45522
1650,A,359609758686000,2.6345215,3.7170706,11.388318
1650,A,359609778782000,2.8285182,4.3637257,6.67013
1650,A,359609798936000,3.9924977,4.9624805,3.4799635
1650,A,359609819032000,2.440525,2.2177882,1.099314
1650,A,359609839295000,-0.37601808,-0.23231691,0.53169435
1650,A,359609859391000,-2.8572583,-1.336421,0.5364844
1650,A,359609879631000,-3.8296363,-3.276387,-0.009580079
1650,A,359609899727000,-2.3902297,-6.799461,-1.8633252
1650,A,359609919928000,-2.703977,-10.099798,-3.1614258
1650,A,359609940024000,-3.4679885,-14.350958,-4.4595265
1650,A,359609960229000,-4.8259645,-19.646345,-4.799619
1650,A,359609980325000,-7.216194,-26.144033,-1.9687061
1650,A,359610000529000,-11.369158,-31.346018,5.2977834
1650,A,359610020625000,-19.112257,-30.004807,20.221151
1650,A,359610040797000,-29.564123,-23.442451,20.961212
1650,A,359610060893000,-39.901028,-8.756192,15.117364
1650,A,359610080995000,-40.59319,-0.102985844,14.712605
1650,A,359610101091000,-32.464493,-0.81909674,20.970793
1650,A,359610121281000,-22.134771,-6.0378447,24.019651
1650,A,359610141377000,-16.168777,-7.4772515,16.896864
1650,A,359610161552000,-15.040723,-3.8751419,8.133487
1650,A,359610181648000,-13.543836,-1.7339942,2.1579127
1650,A,359610201834000,-10.746453,-2.9219239,-1.7914747
1650,A,359610221930000,-9.057964,-5.333709,-3.3147073
1650,A,359610241965000,-6.1959157,-8.059241,-6.080955
1650,A,359610262061000,-2.4525,-9.582474,-3.307522
1650,A,359610282308000,-0.46702883,-11.05541,1.9974464
1650,A,359610302404000,1.3196558,-11.0051155,4.7804594
1650,A,359610322596000,2.196233,-9.390872,4.5577226
1650,A,359610342692000,4.3637257,-9.127419,5.5780005
1650,A,359610362899000,1.8537452,-7.5874224,6.70845
1650,A,359610382995000,-5.4438796,-4.8523097,4.1098537
1650,A,359610403207000,-10.169253,-3.906277,-2.6033864
1650,A,359610423303000,-9.21364,-4.6583133,-5.108577
1650,A,359610443510000,-7.199429,-3.3673975,-1.3172607
1650,A,359610463606000,-7.810159,-2.3734643,1.587898
1650,A,359610483817000,-7.3886356,-2.6608667,2.5075855
1650,A,359610503913000,-5.350474,-2.9865894,3.0033545
1650,A,359610524131000,-3.5829494,-3.3817677,0.57959473
1650,A,359610544227000,-3.5949244,-3.9829175,-1.092129
1650,A,359610564472000,-5.237908,-4.749324,-0.40715334
1650,A,359610584568000,-7.7718387,-4.7948294,-0.45026368
1650,A,359610604845000,-10.226734,-4.126619,-1.3747413
1650,A,359610624941000,-10.7871685,-4.2056546,-1.9878663
1650,A,359610645138000,-11.773916,-5.0654664,-1.5567628
1650,A,359610665234000,-12.631333,-5.223538,-2.9961696
1650,A,359610685389000,-10.99314,-7.359895,-5.3313136
1650,A,359610705485000,-10.748848,-8.638836,-3.7027004
1650,A,359610725691000,-14.238392,-5.740862,-1.5471827
1650,A,359610745787000,-10.31535,-9.484278,2.069297
1650,A,359610766140000,-6.615044,-13.958175,3.6188745
1650,A,359610786236000,-9.802815,-8.916658,2.8428884
1650,A,359610806447000,-11.979888,-5.6905665,2.2273684
1650,A,359610826543000,-9.314231,-6.0091043,2.579436
1650,A,359610846738000,-8.689131,-5.5396805,1.5567628
1650,A,359610866834000,-8.533455,-4.239185,0.48379397
1650,A,359610887015000,-6.7539554,-3.2668068,-1.7866846
1650,A,359610907111000,-4.4331813,-2.3998096,-3.3218923
1650,A,359610927942000,-1.6669337,-2.5291407,-2.5387208
1650,A,359610948070000,0.17483643,-3.8799317,-2.5147705
1650,A,359610968230000,-2.8692336,-3.178191,-1.7986598
