Sub_ID,Act,timestamp,X,Y,Z
1608,A,111545381170640,0.15733337,4.689102,0.18240356
1608,A,111545401312241,1.1733398,5.5074615,0.0021209717
1608,A,111545421453843,1.8968964,7.376465,-0.096191406
1608,A,111545441595444,1.3527527,8.336426,0.9597931
1608,A,111545461737046,0.5713959,7.9409027,0.4937439
1608,A,111545481878647,-0.73339844,8.402939,0.6667633
1608,A,111545502020249,-0.97584534,8.856888,0.988678
1608,A,111545522161851,0.028244019,8.818985,0.9690552
1608,A,111545542303452,2.304947,8.412338,0.49609375
1608,A,111545562445054,3.374466,7.506012,1.1876678
1608,A,111545582586655,2.4441376,7.89653,1.6528168
1608,A,111545602728257,1.3501587,9.486145,1.6815948
1608,A,111545622869858,1.246048,9.831955,1.0520782
1608,A,111545643011460,1.2631531,12.118179,-1.5352325
1608,A,111545663153062,-1.751831,14.177307,-2.7898407
1608,A,111545683294663,-2.9709778,12.420288,-5.9272614
1608,A,111545703436265,-4.39386,15.681381,-5.0054626
1608,A,111545723577866,-4.598999,19.404434,-0.7627411
1608,A,111545743719468,-5.516144,18.687317,1.0686188
1608,A,111545763861069,-2.922943,16.969406,0.73709106
1608,A,111545784002671,0.26062012,13.106705,1.7541809
1608,A,111545804144272,2.5373535,10.328995,2.6476898
1608,A,111545824285874,5.1704254,10.392593,0.38360596
1608,A,111545844427476,4.319275,9.2408905,-0.77568054
1608,A,111545864569077,1.0476074,6.8250427,1.1964569
1608,A,111545884710679,-0.78904724,5.8375854,3.246933
1608,A,111545904852280,-2.0746307,5.545059,-0.0028381348
1608,A,111545924993882,-2.2560577,3.9856873,-2.7269135
1608,A,111545945135483,-1.9889374,2.1272583,-1.1753082
1608,A,111545965277085,-1.7922211,1.8510895,0.47114563
1608,A,111545985418687,-1.5535126,2.2560577,1.053421
1608,A,111546005560288,-1.4837952,2.8246765,0.9577637
1608,A,111546025701890,-1.1079865,4.3845367,2.9544525
1608,A,111546045843491,-0.0061798096,7.7779694,2.8211975
1608,A,111546065985093,1.6189728,15.88826,2.2816315
1608,A,111546086126694,0.84425354,16.286575,4.586258
1608,A,111546106268296,0.19929504,9.280609,7.0398407
1608,A,111546126409897,2.2039948,4.894226,5.7664185
1608,A,111546146551499,-0.45773315,8.971359,-2.2774353
1608,A,111546166693101,-0.28051758,17.292526,0.42591858
1608,A,111546186834702,-2.0321808,19.613052,2.617447
1608,A,111546206976304,-10.215851,8.714737,2.3006287
1608,A,111546227117905,-6.263748,6.0690765,-1.5811768
1608,A,111546247259507,2.0358582,7.6989594,-1.6838989
1608,A,111546267401108,6.7381134,10.2942505,-1.8427582
1608,A,111546287542710,2.4226227,11.518936,-0.7564392
1608,A,111546307684312,-7.6282196,8.934036,-0.5584564
1608,A,111546327825913,-4.6858826,9.01738,2.6100006
1608,A,111546347967515,-4.4302063,8.595367,-0.44926453
1608,A,111546368109116,-4.289566,10.167007,-2.4608765
1608,A,111546388250718,-1.5589142,10.230484,0.55319214
1608,A,111546408392319,0.6753235,8.184357,0.73202515
1608,A,111546428533921,1.8195953,6.514282,-1.1437836
1608,A,111546448675522,1.3834534,5.827179,1.0333557
1608,A,111546468817124,1.965683,6.7778473,0.7825165
1608,A,111546488958726,3.1962738,8.513336,2.2811127
1608,A,111546509100327,2.081833,6.7299805,0.4260254
1608,A,111546529241929,0.9003906,6.793289,1.4861755
1608,A,111546549383530,0.37986755,7.991623,1.5308685
1608,A,111546569525132,0.74542236,9.002808,-0.44622803
1608,A,111546589666733,0.37023926,8.757141,0.13768005
1608,A,111546609808335,0.8731079,9.392014,0.68263245
1608,A,111546629949937,1.7510376,9.222931,0.7409973
1608,A,111546650091538,2.1422882,9.296967,0.560791
1608,A,111546670233140,2.0590057,11.30838,-1.0421295
1608,A,111546690374741,-1.3585663,12.24881,-1.6555634
1608,A,111546710516343,-2.6041565,13.288223,-4.8086243
1608,A,111546730657944,-3.1888733,13.441635,-5.1939697
1608,A,111546750799546,-5.350586,15.214233,-4.1215057
1608,A,111546770941147,-6.5906525,17.35344,-0.72094727
1608,A,111546791082749,-4.790741,16.229843,-0.50486755
1608,A,111546811224351,-1.7083893,14.578552,-0.6021271
1608,A,111546831365952,1.5853882,14.248947,1.5309143
1608,A,111546851507554,2.3751068,12.605759,2.3022308
1608,A,111546871649155,2.2337189,11.197937,0.94462585
1608,A,111546891790757,2.5837097,9.6684265,1.0544128
1608,A,111546911932358,0.44844055,6.256012,3.8425598
1608,A,111546932073960,-0.6382141,5.5805817,3.0297394
1608,A,111546952215562,-1.0739441,4.476288,-1.1450348
1608,A,111546972357163,-1.5305176,1.9623718,-1.2370758
1608,A,111546992498765,-1.9928741,1.0608978,-0.31932068
1608,A,111547012640366,-1.7029419,1.0011292,-0.007156372
1608,A,111547032781968,-1.4300537,1.287323,0.370636
1608,A,111547052923569,-1.3229523,2.282074,0.4500122
1608,A,111547073065171,-0.862854,4.7799683,2.0313568
1608,A,111547093206772,0.029556274,8.201477,4.133713
1608,A,111547113348374,1.990097,15.703629,3.968979
1608,A,111547133489976,2.1954803,16.639877,4.4960938
1608,A,111547153631577,0.77111816,8.883652,6.456192
1608,A,111547173773179,2.096878,4.5906525,6.6622925
1608,A,111547193914780,1.3691406,5.1224365,3.1520844
1608,A,111547214056382,-1.3422394,9.245758,-2.0748901
1608,A,111547234197983,0.9963684,17.288147,1.1406097
1608,A,111547254339585,-11.477783,19.613052,-1.3116608
1608,A,111547274481187,-8.31517,13.164978,1.7837067
1608,A,111547294622788,-1.4023438,6.222946,-3.5027466
1608,A,111547314764390,2.218277,4.91803,-1.7058563
1608,A,111547334905991,7.9538116,6.7969513,-0.04307556
1608,A,111547355047593,4.9106293,7.4786987,-3.7850952
1608,A,111547375189194,1.4178467,9.677811,1.1318054
1608,A,111547395330796,-17.262634,13.043488,-1.4468536
1608,A,111547415472397,-4.2464905,12.621292,-0.39634705
1608,A,111547435613999,-4.3546906,9.78067,-1.3526001
1608,A,111547455755601,-0.9769592,6.0885468,-2.4062347
1608,A,111547475897202,2.2689667,4.8216705,-1.0620728
1608,A,111547496038804,1.9279633,4.7182007,2.6088715
1608,A,111547516180405,3.8140259,7.282501,0.9647827
1608,A,111547536322007,3.9406433,9.80748,2.134781
1608,A,111547556463608,0.23010254,8.606293,-2.086609
1608,A,111547576605210,-0.9312439,8.330261,1.458725
1608,A,111547596746812,2.011322,9.8428955,0.20599365
1608,A,111547616888413,2.7299347,8.875427,1.6072083
1608,A,111547637030015,2.1162262,8.233734,2.370575
1608,A,111547657171616,-0.13052368,12.162888,-1.9810791
1608,A,111547677313218,-2.5793152,11.293671,-3.4962158
1608,A,111547697454819,-1.4783325,11.787735,-3.1719818
1608,A,111547717596421,-2.3837433,15.461731,-4.7202454
1608,A,111547737738022,-5.6600037,19.357346,-2.6792297
1608,A,111547757879624,-5.3936768,19.613052,-1.0709686
1608,A,111547778021226,-3.880539,18.63124,-1.2048798
1608,A,111547798162827,-0.9181366,14.445755,1.030777
1608,A,111547818304429,0.8084259,10.851196,3.161438
1608,A,111547838446030,2.1727753,10.89888,2.3615265
1608,A,111547858587632,4.737335,9.436096,1.37677
1608,A,111547878729233,2.380127,5.106369,3.8691864
1608,A,111547898870835,0.2372284,5.314331,0.41401672
1608,A,111547919012437,-0.4400177,2.4612122,-1.154129
1608,A,111547939154038,-1.1911926,-0.06362915,0.040512085
1608,A,111547959295640,-2.0581512,1.067627,-0.2006073
1608,A,111547979437241,-1.140152,2.3891144,-0.10348511
1608,A,111547999578843,-0.90426636,2.6385193,-0.16607666
1608,A,111548019720444,-0.9122772,4.481949,0.32226563
1608,A,111548039862046,-0.39723206,7.546463,3.809723
1608,A,111548060003647,0.9936676,12.035324,6.0366974
1608,A,111548080145249,2.0609894,15.367706,6.478485
1608,A,111548100286851,1.5577545,11.760345,8.13797
1608,A,111548120428452,0.52293396,6.571396,5.7808228
1608,A,111548140570054,-2.9158478,10.00975,-0.06591797
1608,A,111548160711655,-1.5684814,17.173294,1.2261505
1608,A,111548180853257,-5.06958,19.613052,2.8417664
1608,A,111548200994858,-7.2595673,8.685562,3.01651
1608,A,111548221136460,-3.2424774,4.2813873,-1.3828735
1608,A,111548241278062,1.9123077,6.3114014,-4.0247955
1608,A,111548261419663,4.811035,7.1649933,-1.9363708
1608,A,111548281561265,2.1260223,8.79567,-1.5699615
1608,A,111548301702866,-8.36557,8.99202,0.9851227
1608,A,111548321844468,-7.2745056,8.394104,0.9263153
1608,A,111548341986069,-3.2868195,9.746628,-0.05557251
1608,A,111548362127671,-2.7672577,11.137482,-2.2375183
1608,A,111548382269272,-1.4900055,10.186615,-0.6887207
1608,A,111548402410874,0.59458923,7.864258,0.5160675
1608,A,111548422552476,0.3105011,5.8004303,-0.63272095
1608,A,111548442694077,0.63298035,5.3945923,0.14700317
1608,A,111548462835679,1.5590515,6.8127747,0.8364868
1608,A,111548482977280,3.0868988,8.616043,2.3281708
1608,A,111548503118882,2.0461426,7.835083,0.6250458
1608,A,111548523260483,1.2928314,7.6388702,1.2153015
1608,A,111548543402085,1.5121918,8.567902,0.4111328
1608,A,111548563543687,0.12402344,9.9474945,1.1817017
1608,A,111548583685288,-0.30970764,9.799759,-1.5040131
1608,A,111548603826890,0.56214905,9.486938,-0.57110596
1608,A,111548623968491,1.1203766,8.615677,1.3290558
1608,A,111548644110093,0.87008667,9.68515,1.9693909
1608,A,111548664251694,1.9037476,10.705582,-0.08203125
1608,A,111548684393296,1.2815857,12.833267,-1.8811798
1608,A,111548704534897,1.0475922,13.561768,-5.89032
1608,A,111548724676499,-3.135727,9.403015,-5.8292236
