Sub_ID,Act,timestamp,X,Y,Z
1621,A,166833922600177,-4.4113164,4.623802,5.8095303
1621,A,166833962489865,-5.3085437,5.171476,6.5271926
1621,A,166834002371896,-3.5966895,7.6961613,7.587225
1621,A,166834042292573,-2.087744,6.005855,7.788338
1621,A,166834083719448,0.7410054,5.819107,8.541314
1621,A,166834123630439,3.3435028,4.8422728,7.041347
1621,A,166834164030385,4.6399627,1.9853917,6.4817023
1621,A,166834202097522,2.5713725,3.0304608,6.381146
1621,A,166834241470541,3.4626143,1.9446903,7.313089
1621,A,166834281676741,5.8400564,2.2990322,7.195773
1621,A,166834321483250,8.243835,2.8383262,5.9867015
1621,A,166834361553459,10.393828,3.1381998,3.4913447
1621,A,166834403208354,9.662998,3.1370027,1.8764555
1621,A,166834441358928,9.27394,2.7988217,1.9267339
1621,A,166834481217001,8.612542,3.1184478,2.315193
1621,A,166834521551845,8.170214,2.634819,2.665345
1621,A,166834562383927,9.197326,2.7084408,2.1829133
1621,A,166834602467835,9.830592,3.1262288,1.5514427
1621,A,166834640526481,9.969456,3.0113072,1.1468226
1621,A,166834682434447,9.888053,3.0358477,0.6314707
1621,A,166834720698043,9.43914,2.791639,0.480636
1621,A,166834760501429,8.605359,2.8862102,0.8900445
1621,A,166834800641010,8.701127,2.6743233,1.1569979
1621,A,166834840160126,9.102755,2.7766755,0.94331545
1621,A,166834880607261,9.088389,2.9771898,0.5590461
1621,A,166834920008719,8.392276,2.9658175,0.712275
1621,A,166834960071323,8.842984,2.873042,0.82599956
1621,A,166835000066480,9.26556,3.3135753,0.75118077
1621,A,166835039749917,9.675568,3.5595794,-0.019752163
1621,A,166835080809864,9.436746,3.3141737,0.50517654
1621,A,166835120727522,9.715671,3.0053217,-0.046088383
1621,A,166835161218979,9.979631,2.9161377,-0.63087213
1621,A,166835199654135,10.776301,2.734777,-2.8245595
1621,A,166835239954762,10.31063,2.4528596,-2.4301147
1621,A,166835279497886,10.700286,2.8048072,-2.0620062
1621,A,166835319352833,9.849147,3.1022868,-1.0726024
1621,A,166835360650335,5.1678843,2.5725696,2.9496565
1621,A,166835400111010,0.7356185,3.2028434,6.96174
1621,A,166835440461948,-0.5141548,4.655525,9.063251
1621,A,166835478680074,0.2184709,5.277419,8.275558
1621,A,166835518873511,1.34195,5.1559134,9.087791
1621,A,166835560159552,1.8734628,5.2355204,9.458294
1621,A,166835600622262,2.0751743,4.983531,9.433753
1621,A,166835640057676,2.1278467,4.8614264,9.311649
1621,A,166835679985697,0.81761986,4.658518,8.058285
1621,A,166835718404709,0.46088383,3.98874,6.6492968
1621,A,166835758263303,-3.140594,3.2016463,9.436746
1621,A,166835797965229,-3.448249,2.5121162,9.239823
