Sub_ID,Act,timestamp,X,Y,Z
1639,A,184964190663193,14.506168,-13.624654,14.149732
1639,A,184964240163193,8.800786,-3.22903,4.3766007
1639,A,184964289663193,18.195633,-11.740417,0.48123455
1639,A,184964339163193,16.316185,-3.9927802,-0.9864111
1639,A,184964388663193,11.582849,-3.9640498,0.5650316
1639,A,184964438163193,5.982811,-0.250643,0.21787235
1639,A,184964487663193,0.33010057,-4.4596496,-2.8323407
1639,A,184964537163193,1.3356652,-5.620837,-2.5091233
1639,A,184964586663193,0.83767134,-9.8298435,-7.69257
1639,A,184964636163193,1.7809868,-5.9536314,-4.2161894
1639,A,184964685663193,5.142446,-10.007015,-3.715801
1639,A,184964735163193,6.5598135,-7.2249527,-7.321469
1639,A,184964784663193,12.64348,-4.4931684,-2.3822308
1639,A,184964834163193,10.376171,-4.7421656,4.84347
1639,A,184964883663193,9.016264,0.74055654,-1.055843
1639,A,184964933163193,7.7832503,-1.7326539,-5.0254292
1639,A,184964982663193,0.51924247,1.2385504,-0.15801731
1639,A,184965032163193,-4.2332478,-11.022157,11.781867
1639,A,184965081780513,-4.3769,-6.6742864,13.998898
1639,A,184965131397833,6.332364,-19.926193,3.8043866
1639,A,184965181015153,19.511847,-17.045967,-6.1770406
1639,A,184965230632473,19.511847,17.104925,3.2082303
1639,A,184965280249793,19.511847,-11.299884,-3.1028855
1639,A,184965329867113,10.481516,-11.939136,0.1340753
1639,A,184965379484433,5.23582,-11.208904,-4.757279
1639,A,184965429101753,1.8791491,0.039055414,3.2992098
1639,A,184965478719073,1.1249756,-11.307066,0.009576807
1639,A,184965528336393,1.2949638,-7.0334163,-0.49559975
1639,A,184965577953713,4.6109333,3.1754596,5.8921304
1639,A,184965627571033,3.3180642,-11.98702,-1.3479356
1639,A,184965677188353,3.9166148,-11.690139,2.0973208
1639,A,184965726805673,5.870283,-4.095731,-0.61770403
1639,A,184965776422993,6.507141,-11.429171,6.4284315
1639,A,184965826040313,8.135198,-7.251289,3.4524388
1639,A,184965875657633,13.174993,-11.14426,-0.11492168
1639,A,184965925274953,13.488633,-5.4101477,6.861782
1639,A,184965974892273,6.140828,1.5067011,1.9776106
1639,A,184966024509593,4.1057568,-4.011934,2.9592333
1639,A,184966074201713,2.9780877,-0.21233577,3.2632968
1639,A,184966123893833,5.080197,-0.2889502,2.6048915
1639,A,184966173585953,9.605238,-3.5378819,0.92655605
1639,A,184966223278073,17.443853,-2.0822072,-1.2330139
1639,A,184966272970193,19.511847,-4.696676,-2.6431987
1639,A,184966322662313,13.086408,-19.926193,4.63278
1639,A,184966372354433,10.060136,-3.954473,-0.7158663
1639,A,184966422046553,5.8535237,-2.8746881,1.6184803
1639,A,184966471738673,6.1336455,-3.4277487,3.3638535
1639,A,184966521430793,5.772121,-2.3886652,0.89782566
1639,A,184966571122913,7.1416044,-2.6041431,2.4157495
1639,A,184966620815033,8.554183,-1.0574889,1.7142484
1639,A,184966670507153,12.281956,0.03187281,-0.06703765
1639,A,184966720199273,12.327445,-0.5930138,-2.980781
1639,A,184966769891393,18.109442,-3.7820904,-0.8643068
1639,A,184966819583513,8.879795,-4.914548,-1.2090719
1639,A,184966869275633,8.338705,-3.5139399,2.813187
1639,A,184966918967753,4.2972927,-3.18354,0.45250413
1639,A,184966968659873,3.3348236,1.3438953,0.5386954
1639,A,184967018351993,8.027459,-1.7494133,2.3415294
1639,A,184967068044113,10.383353,-2.0893898,1.9129672
1639,A,184967117782593,11.005846,-1.5602713,1.0773908
1639,A,184967167521073,13.404836,-4.215441,1.4628572
1639,A,184967217259553,14.0033865,-4.8642697,0.9888053
1639,A,184967266998033,13.845369,-6.6240077,3.3303347
1639,A,184967316736513,9.246108,-3.3128269,1.9488802
1639,A,184967366474993,9.504682,-3.406201,1.757344
1639,A,184967416213473,7.476793,-1.8930653,1.8698715
1639,A,184967465951953,6.282086,-1.5578771,1.757344
1639,A,184967515690433,6.3275757,-1.9098247,0.29209262
1639,A,184967565428913,7.13921,-2.6256912,-1.0271125
1639,A,184967615167393,9.25329,-3.030311,-0.33518824
1639,A,184967664905873,12.758402,-1.2274773,-0.8331822
1639,A,184967714644353,11.381736,-1.2394483,0.22505496
1639,A,184967764382833,16.340128,-2.1516392,-0.21068975
1639,A,184967814121313,7.0841436,-2.4245782,1.340753
1639,A,184967863859793,7.840711,-2.0103812,1.0510546
1639,A,184967913598273,6.272509,-4.004751,0.35673606
1639,A,184967963336753,5.211878,-3.1907227,0.6536171
1639,A,184968013075233,8.178294,-3.267337,1.9560628
1639,A,184968062813713,8.999505,-3.8323689,2.9520507
1639,A,184968112552193,9.8638115,-2.6783636,2.813187
1639,A,184968162318913,13.234848,-3.5187283,3.5913026
1639,A,184968212085633,15.957055,-3.1021373,3.0310593
1639,A,184968261852353,15.028105,-5.2234,3.5817258
1639,A,184968311619073,9.595661,-2.6376622,1.3431472
1639,A,184968361385793,9.217378,-3.4469023,1.7645266
1639,A,184968411152513,7.2038536,-2.9225721,1.6400281
1639,A,184968460919233,6.3587003,-1.9074305,1.2856863
1639,A,184968510685953,6.4903817,-1.6536452,0.3878607
1639,A,184968560452673,6.3227873,-1.9074305,0.21068975
1639,A,184968610219393,7.7952213,-1.3208512,-0.12928689
1639,A,184968659986113,10.955567,-1.4573207,-1.2162545
1639,A,184968709752833,11.032182,-2.6400564,-0.8714894
1639,A,184968759519553,16.067188,-3.157204,-1.448492
1639,A,184968809286273,10.862194,-4.136432,-0.4285621
1639,A,184968859052993,8.779239,-4.071789,2.3343468
1639,A,184968908819713,5.882254,-4.1747394,2.0326772
1639,A,184968958586433,4.8383822,-1.75899,1.7980455
1639,A,184969008353153,6.5622077,-1.6991351,2.3199813
1639,A,184969058119873,9.715371,-2.9824271,3.4715924
1639,A,184969107886593,9.691429,-3.0135517,3.1316159
1639,A,184969157653313,12.672211,-3.9688382,3.1771057
1639,A,184969207445553,13.7088995,-4.193893,2.372654
1639,A,184969257237793,18.530823,-3.9018006,3.347094
1639,A,184969307030033,8.56376,-2.992004,1.9560628
1639,A,184969356822273,9.356241,-3.1308677,1.5586253
1639,A,184969406614513,8.793604,-3.4014125,1.4197617
1639,A,184969456406753,7.3331404,-1.6320974,1.2545617
1639,A,184969506198993,6.792051,-1.63928,0.019153614
1639,A,184969555991233,6.7489552,-2.5131636,-0.6967127
1639,A,184969605783473,8.207025,-2.9513025,-0.8403648
1639,A,184969655575713,9.672276,-2.0702362,0.6536171
1639,A,184969705367953,11.676223,-1.3232454,-0.47165772
1639,A,184969755160193,15.590742,-0.88750064,-0.14604631
1639,A,184969804952433,10.091261,-3.1045315,1.4221559
1639,A,184969854744673,8.1998415,-2.884265,1.0103531
1639,A,184969904536913,7.82874,-4.3495164,0.5793968
