Sub_ID,Act,timestamp,X,Y,Z
1645,A,1131704368663000,7.7598634,-13.591737,-0.043110352
1645,A,1131704388791000,-0.24668702,-4.8834453,-0.3161426
1645,A,1131704409001000,-3.391348,-3.5661843,-1.6789087
1645,A,1131704429097000,-4.030818,-4.641548,0.57719976
1645,A,1131704449256000,-2.3614893,-7.180269,1.5543678
1645,A,1131704469352000,-0.2562671,-9.424402,-0.6658155
1645,A,1131704489559000,1.1735597,-9.347761,-1.2669654
1645,A,1131704509655000,1.2837305,-7.5874224,-1.1472144
1645,A,1131704529830000,0.9268726,-7.3958206,-0.57959473
1645,A,1131704549926000,1.4010864,-9.335787,0.5676197
1645,A,1131704570140000,2.8452833,-10.918895,1.2909156
1645,A,1131704590236000,5.609136,-11.809842,-1.0873389
1645,A,1131704610417000,7.1251836,-10.897339,-3.4727786
1645,A,1131704630513000,7.1539235,-10.025552,-0.22992188
1645,A,1131704650709000,6.5000834,-10.281819,0.25387207
1645,A,1131704670805000,5.3863993,-11.508069,-5.360054
1645,A,1131704691085000,4.7780643,-11.239827,-2.4884255
1645,A,1131704711181000,3.4799635,-9.833951,-0.87897223
1645,A,1131704731385000,2.5267458,-11.438614,2.0621119
1645,A,1131704751481000,-0.44786867,-16.741188,5.9061184
1645,A,1131704771686000,-2.5363257,-20.08224,-0.4622388
1645,A,1131704791782000,-1.336421,-19.260748,-1.5352076
1645,A,1131704811981000,-3.4536183,-17.680035,1.575923
1645,A,1131704832077000,-3.6260598,-14.693445,1.4489869
1645,A,1131704852764000,-0.102985844,-11.843372,0.18920656
1645,A,1131704872860000,5.6187162,-10.126143,-1.8561403
1645,A,1131704893065000,4.6199927,-8.899893,-2.2297633
1645,A,1131704913161000,1.0873389,-7.2257743,-1.089734
1645,A,1131704933370000,-0.79993653,-4.634363,1.1400293
1645,A,1131704953466000,-2.2273684,-0.9053174,3.6140847
1645,A,1131704973672000,-4.112249,2.059717,5.213958
1645,A,1131704993768000,-5.623506,3.4296682,4.4188113
1645,A,1131705013997000,-4.6032276,3.0799952,3.2548318
1645,A,1131705034093000,-2.8931837,0.6945557,1.1328443
1645,A,1131705054284000,-0.68018556,-2.692002,-2.4022048
